converted,age,income,last_login_days,plan_tier,source,country,sessions,avg_session_minutes,email,device_type,signup_month,engagement_score
0,32.0,80000.0,7.0,,ads,CA,9.0,12.9,user356@domain6.com,desktop,Feb,13.340065421113204
0,,,5.0,pro,referral,CA,,243.6681338453624,user666@domain16.com,mobile,Jan,173.5365943140476
1,41.0,39000.0,45.0,basic,organic,US,3.0,5.0,user861@domain11.com,mobile,Apr,3.203430242126042
0,28.0,52000.0,3.0,pro,ads,US,7.0,12.5,user340@domain40.com,desktop,Feb,9.507372046253474
0,45.0,42000.0,365.0,basic,organic,CA,1.0,,user431@domain31.com,tablet,Feb,6.157278322316653
0,45.0,,365.0,basic,organic,CA,1.0,2.8,user551@domain1.com,tablet,Mar,2.6860221521280705
0,,40000.0,2486.5263740718538,basic,ads,GB,2.0,4.0,user833@domain33.com,mobile,Apr,-3.2992274306029583
0,22.0,31000.0,120.0,basic,ads,GB,1.0,3.1,user203@domain3.com,mobile,Nov,15.366242830212705
0,,,8.0,pro,ads,US,,13.9,user630@domain30.com,desktop,Nov,15.995090996575366
0,52.0,40000.0,250.0,basic,ads,GB,2.0,49.823760886750044,user93@domain43.com,mobile,Jun,26.01666933263933
0,,64000.0,9.0,pro,organic,GB,,13.2,user558@domain8.com,desktop,Nov,14.693258340055273
0,33.0,,4.0,,ads,US,10.0,15.5,user68@domain18.com,,May,14.040742354164506
0,35.0,88000.0,1.0,pro,referral,CA,15.0,18.2,user622@domain22.com,smart_tv,Dec,16.794434450051504
0,30.0,61000.0,2.0,,organic,US,9.0,16.0,user284@domain34.com,wearable,May,8.396500300996852
0,30.0,61000.0,2.0,pro,organic,US,9.0,16.0,user844@domain44.com,desktop,Feb,10.279624175916865
0,36.0,90000.0,6.0,pro,referral,US,13.0,19.0,user434@domain34.com,desktop,Apr,27.306107368917786
0,52.0,40000.0,250.0,basic,,GB,2.0,4.0,user153@domain3.com,smart_tv,Dec,4.173985895724803
0,23.0,29000.0,140.0,basic,organic,US,1.0,3.2,user75@domain25.com,mobile,Aug,7.32938906023556
0,31.0,76000.0,8.0,pro,ads,US,8.0,13.9,user730@domain30.com,mobile,May,1.6666929833497335
0,27.0,,5.0,pro,referral,CA,12.0,14.4,user446@domain46.com,desktop,Apr,20.334987769673738
0,33.0,82000.0,,pro,ads,US,,15.5,user188@domain38.com,desktop,May,18.113981819039473
0,45.0,42000.0,365.0,basic,,CA,1.0,2.8,user271@domain21.com,wearable,Jun,6.748783923649713
0,32.0,,7.0,pro,ads,CA,9.0,12.9,user236@domain36.com,desktop,Dec,6.700303987679165
0,38.0,50000.0,90.0,basic,,GB,4.0,,user487@domain37.com,mobile,Jul,11.863336646307024
1,,43000.0,300.0,basic,referral,US,2.0,4.6,user117@domain17.com,mobile,Jan,6.870496638741496
1,9.21037414195796,31000.0,120.0,basic,ads,GB,1.0,3.1,user943@domain43.com,mobile,Jun,3.353643240975489
0,,68000.0,3.0,pro,organic,US,11.0,17.0,user512@domain12.com,tablet,Sep,
0,55.0,,300.0,basic,ads,US,2.0,4.5,user825@domain25.com,desktop,Dec,1.7890120653499002
1,45.0,42000.0,365.0,basic,organic,CA,1.0,2.8,user591@domain41.com,mobile,Jun,6.835166759805624
0,27.0,70000.0,5.0,pro,referral,CA,12.0,14.4,user126@domain26.com,mobile,May,15.94423639773574
0,,,7.0,pro,ads,CA,9.0,12.9,user116@domain16.com,desktop,Oct,4.744299893624954
0,52.0,40000.0,250.0,basic,ads,GB,2.0,4.0,user473@domain23.com,desktop,Oct,0.03929571650191699
1,52.0,,,basic,ads,GB,2.0,4.0,user693@domain43.com,mobile,Aug,5.34433188354749
0,48.0,43000.0,300.0,basic,referral,US,2.0,4.6,user57@domain7.com,mobile,Apr,6.233527958140714
0,22.0,31000.0,120.0,basic,ads,GB,1.0,,user863@domain13.com,desktop,Jul,11.363448941142
0,26.0,68000.0,3.0,pro,organic,US,544.0852433114525,17.0,user912@domain12.com,mobile,Dec,172.05192451494239
0,29.0,32000.0,200.0,basic,referral,US,2.0,4.1,user369@domain19.com,tablet,Oct,5.270852264636046
0,,163090.84272353648,4.0,pro,ads,US,10.0,15.5,user268@domain18.com,mobile,Jan,16.620338446875977
0,,70000.0,5.0,pro,referral,CA,12.0,14.4,user46@domain46.com,desktop,Jun,16.005933206611612
0,29.0,32000.0,200.0,basic,referral,US,2.0,4.1,user349@domain49.com,wearable,Jul,7.74423249509785
0,23.0,29000.0,140.0,,organic,US,1.0,3.2,user195@domain45.com,smart_tv,Jul,3.352406533732452
0,60.0,38000.0,,basic,ads,US,1.0,,user999@domain49.com,mobile,Dec,16.382358452630307
0,36.0,90000.0,6.0,pro,referral,US,13.0,19.0,user834@domain34.com,mobile,Feb,15.839889683065987
0,32.0,80000.0,7.0,pro,ads,CA,9.0,12.9,user736@domain36.com,,May,7.019558533948531
0,,31000.0,495.65809098280516,basic,ads,GB,1.0,3.1,user263@domain13.com,mobile,Feb,3.779500297946332
0,22.0,31000.0,120.0,basic,ads,GB,1.0,3.1,user443@domain43.com,desktop,Oct,1.569397614266701
0,23.0,29000.0,140.0,basic,,US,1.0,3.2,user675@domain25.com,desktop,Oct,
0,30.0,,2.0,pro,organic,US,9.0,16.0,user304@domain4.com,tablet,Jan,9.902038685345328
1,41.0,,45.0,basic,,US,3.0,5.0,user341@domain41.com,mobile,Dec,-0.7823530202035824
0,27.0,70000.0,5.0,pro,referral,CA,12.0,14.4,user966@domain16.com,desktop,Mar,8.440701151692679
1,,32000.0,200.0,basic,referral,US,2.0,4.1,user149@domain49.com,wearable,Dec,7.336992521411058
0,,61000.0,,pro,organic,US,9.0,16.0,user124@domain24.com,desktop,Nov,9.977105712547658
0,27.0,,5.0,pro,referral,CA,12.0,14.4,user786@domain36.com,mobile,Aug,10.317274316175958
0,31.0,76000.0,8.0,pro,ads,US,8.0,,user50@domain0.com,wearable,Aug,8.758593365372402
0,,529501.0309647341,250.0,basic,ads,GB,,4.0,user353@domain3.com,,Oct,-1.3659291572363728
0,38.0,,90.0,basic,organic,GB,4.0,,user927@domain27.com,desktop,Nov,9.721824986793347
0,40.46004275394477,,3.470663789828031,pro,referral,CA,15.0,18.2,user142@domain42.com,tablet,Apr,
0,31.0,76000.0,,,ads,US,8.0,13.9,user470@domain20.com,tablet,Nov,
0,,,,basic,ads,US,1.0,2.5,user399@domain49.com,,Dec,1.5685951511389
0,55.0,45000.0,300.0,basic,ads,US,2.0,4.5,user625@domain25.com,wearable,Aug,-0.8945163098772024
0,28.0,,3.0,pro,ads,US,7.0,12.5,user320@domain20.com,desktop,Sep,10.16726564095479
0,,38000.0,400.0,basic,ads,US,48.34807172184134,2.5,user19@domain19.com,mobile,Nov,18.739763452504178
0,29.0,32000.0,200.0,basic,referral,US,2.0,4.1,user809@domain9.com,smart_tv,Jan,8.901978835909544
0,31.0,76000.0,8.0,pro,ads,US,8.0,13.9,user790@domain40.com,mobile,Feb,13.946780317636403
0,33.0,82000.0,4.0,pro,,US,,2.2158261557812553,user808@domain8.com,mobile,Oct,5.744079238761662
0,38.0,50000.0,90.0,basic,organic,GB,4.0,6.2,user407@domain7.com,mobile,Sep,8.380950030538694
0,,43000.0,300.0,basic,referral,US,2.0,4.6,user537@domain37.com,wearable,Nov,1.5535851829081992
0,28.0,52000.0,25.913923533086,pro,ads,US,7.0,143.49489322034478,user620@domain20.com,desktop,May,100.28817255469986
0,29.0,64000.0,9.0,pro,organic,GB,8.0,13.2,user38@domain38.com,wearable,Aug,9.65185066083373
0,,29000.0,140.0,basic,organic,US,1.0,3.2,user175@domain25.com,desktop,Jun,-8.839269383233212
0,55.0,45000.0,300.0,basic,ads,US,2.0,4.5,user245@domain45.com,desktop,Jan,3.396612167798664
0,,,4.0,pro,ads,US,10.0,15.5,user828@domain28.com,tablet,Apr,16.7948238642639
0,38.0,,90.0,basic,organic,GB,4.0,6.2,user667@domain17.com,mobile,Jan,6.0575795102178445
0,36.0,,6.0,pro,referral,US,13.0,19.0,user754@domain4.com,,Jan,13.356720146864774
0,29.0,,9.0,pro,organic,GB,8.0,13.2,user858@domain8.com,mobile,Oct,17.584396994565452
0,36.0,90000.0,6.0,,referral,US,13.0,19.0,user154@domain4.com,mobile,Jun,14.026147467813537
0,38.0,,,basic,organic,GB,4.0,6.2,user287@domain37.com,tablet,Feb,7.312952037736466
0,,88000.0,1.0,pro,referral,CA,15.0,18.2,user602@domain2.com,desktop,Jul,18.708918405926973
1,29.0,,,basic,referral,US,2.0,4.1,user569@domain19.com,mobile,Oct,4.852899531672469
0,9.689808718792289,31000.0,120.0,basic,ads,GB,1.0,3.1,user743@domain43.com,desktop,Jul,-2.7935600153891142
0,48.0,43000.0,300.0,basic,referral,US,89.8489788039066,4.6,user17@domain17.com,tablet,Sep,31.87198231640092
0,38.0,,90.0,basic,organic,GB,4.0,,user127@domain27.com,desktop,Nov,15.586636408618698
0,35.0,88000.0,1.0,pro,referral,CA,15.0,173.52745610914533,user322@domain22.com,tablet,Jan,120.11239115108155
0,23.0,29000.0,,basic,organic,US,1.0,3.2,user255@domain5.com,mobile,Jun,-1.3795192673435621
1,48.0,43000.0,300.0,basic,referral,US,2.0,4.6,user657@domain7.com,wearable,Sep,8.87957789759556
0,30.0,61000.0,2.0,pro,organic,US,9.0,16.0,user964@domain14.com,desktop,Apr,23.52754560576067
0,31.0,482095.08609618805,8.0,pro,,US,8.0,13.9,user190@domain40.com,tablet,Nov,7.722412846735562
0,23.0,29000.0,140.0,basic,organic,US,1.0,3.2,user115@domain15.com,desktop,May,-5.024736168944804
0,32.0,80000.0,7.0,pro,ads,CA,9.0,12.9,user616@domain16.com,desktop,Aug,5.958211069183832
0,,70000.0,5.0,pro,referral,CA,12.0,14.4,user606@domain6.com,mobile,Jun,10.27544381576207
0,28.0,,3.0,pro,ads,US,7.0,12.5,user180@domain30.com,desktop,Sep,12.841122890965355
0,,39000.0,,basic,organic,US,3.0,5.0,user301@domain1.com,wearable,Jan,8.518853592286684
0,60.0,38000.0,400.0,basic,ads,US,1.0,2.5,user759@domain9.com,desktop,Mar,4.148831987707534
0,26.0,68000.0,,pro,organic,US,11.0,17.0,user712@domain12.com,mobile,Jun,
0,22.0,31000.0,120.0,basic,ads,GB,1.0,3.1,user723@domain23.com,desktop,May,4.887093720188672
0,55.0,45000.0,300.0,basic,,US,2.0,4.5,user685@domain35.com,desktop,Nov,
0,60.0,,400.0,basic,ads,US,,40.45163372843051,user979@domain29.com,smart_tv,Jul,33.32330820504767
0,48.0,,300.0,basic,,US,2.0,4.6,user517@domain17.com,mobile,Sep,13.816016596377452
0,30.0,,2.0,pro,organic,US,,16.0,user984@domain34.com,smart_tv,Mar,
0,55.0,45000.0,300.0,,ads,US,2.0,4.5,user45@domain45.com,mobile,Nov,5.714365275307957
0,29.0,32000.0,200.0,basic,referral,US,2.0,4.1,user909@domain9.com,mobile,Apr,7.686111939718606
0,,,300.0,basic,,US,2.0,4.6,user157@domain7.com,desktop,Dec,-1.0400500403987052
0,45.0,42000.0,365.0,basic,organic,CA,1.0,2.8,user851@domain1.com,desktop,Jan,-0.17974243512994859
0,,,365.0,basic,organic,CA,,2.8,user171@domain21.com,desktop,Jun,
0,32.0,,7.0,pro,ads,CA,9.0,,user16@domain16.com,mobile,Nov,6.164724628455099
0,45.0,42000.0,365.0,basic,organic,CA,1.0,2.8,user511@domain11.com,desktop,Dec,-2.448183612188042
0,,82000.0,4.0,pro,ads,US,10.0,15.5,user48@domain48.com,tablet,Feb,14.366714419936294
0,45.0,42000.0,365.0,basic,organic,CA,1.0,2.8,user971@domain21.com,mobile,Oct,0.2644277099502639
0,28.0,52000.0,3.0,pro,ads,US,,12.5,user940@domain40.com,mobile,Apr,11.151781377571067
0,,29000.0,140.0,basic,organic,US,1.0,3.2,user515@domain15.com,tablet,Mar,-1.4831632161913029
0,26.0,974036.4523152023,3.0,pro,organic,US,11.0,17.0,user952@domain2.com,mobile,Mar,
0,,52000.0,3.0,pro,ads,US,,,user480@domain30.com,mobile,Oct,9.277320205361592
0,22.0,31000.0,120.0,basic,ads,GB,1.0,3.1,user283@domain33.com,wearable,Aug,-0.8534732466099424
0,29.0,64000.0,9.0,pro,organic,GB,8.0,13.2,user718@domain18.com,desktop,Jun,5.611058428237785
0,48.0,43000.0,300.0,basic,referral,US,,4.6,user877@domain27.com,wearable,Oct,12.40991822338307
0,63.00496121019535,,300.0,,ads,US,2.0,4.5,user225@domain25.com,desktop,Sep,1.0270464239642423
0,27.0,70000.0,5.0,pro,,CA,12.0,14.4,user26@domain26.com,desktop,Jul,1.2026757460760393
0,36.0,90000.0,6.0,pro,referral,US,13.0,19.0,user954@domain4.com,mobile,Sep,20.07881160652181
1,48.0,43000.0,300.0,basic,referral,US,2.0,4.6,user437@domain37.com,,May,-0.13281032038508123
0,45.0,,365.0,basic,organic,CA,1.0,,user951@domain1.com,,Feb,11.789188503531001
0,30.0,61000.0,2.0,pro,organic,US,9.0,,user364@domain14.com,mobile,May,18.872491796020544
1,,32000.0,200.0,basic,referral,US,2.0,4.1,user229@domain29.com,desktop,Oct,10.854321139677289
0,48.0,43000.0,300.0,basic,referral,US,2.0,,user37@domain37.com,mobile,Feb,7.2827603335709385
0,55.0,,300.0,basic,ads,US,2.0,4.5,user965@domain15.com,,Jan,4.203670013372003
0,,,6.0,pro,referral,US,13.0,,user374@domain24.com,mobile,Nov,17.345469386583964
0,29.0,32000.0,200.0,basic,referral,US,2.0,4.1,user469@domain19.com,mobile,Aug,10.73950185989446
0,117.30965824611414,50000.0,90.0,basic,organic,GB,4.0,6.2,user967@domain17.com,,Jul,
0,31.0,76000.0,8.0,pro,ads,US,8.0,13.9,user850@domain0.com,mobile,Apr,19.215032266215182
0,,61000.0,2.0,,organic,US,9.0,16.0,user704@domain4.com,,Nov,12.067771132774858
0,,39000.0,45.0,,organic,US,3.0,5.0,user841@domain41.com,mobile,Feb,10.778316431546807
0,36.0,,6.0,pro,referral,US,13.0,19.0,user194@domain44.com,tablet,Feb,34.12949232022313
0,36.0,90000.0,6.0,pro,referral,US,13.0,19.0,user854@domain4.com,desktop,Dec,22.1807731753356
0,,61000.0,2.0,pro,organic,US,9.0,16.0,user864@domain14.com,mobile,Sep,12.598104761259783
0,,31000.0,120.0,basic,,GB,1.0,3.1,user503@domain3.com,desktop,Jun,
0,29.0,32000.0,200.0,basic,,US,2.0,4.1,user969@domain19.com,desktop,Nov,6.5137739269218216
0,31.0,,8.0,pro,ads,US,8.0,13.9,user830@domain30.com,mobile,Nov,6.391292463776636
0,60.0,38000.0,400.0,basic,,US,44.377584221267206,2.5,user579@domain29.com,desktop,Oct,11.238616893049297
0,33.0,82000.0,4.0,pro,ads,US,,,user968@domain18.com,mobile,May,12.00906173863186
0,35.0,,1.0,pro,referral,CA,15.0,,user162@domain12.com,mobile,Dec,10.302667661046065
0,33.0,82000.0,,,ads,US,10.0,15.5,user908@domain8.com,mobile,Jun,5.379706549863288
0,26.0,68000.0,3.0,pro,organic,US,11.0,,user152@domain2.com,,Dec,13.665796242297445
1,41.0,39000.0,45.0,basic,organic,US,3.0,5.0,user801@domain1.com,mobile,May,6.207640663412043
0,52.0,40000.0,250.0,basic,ads,GB,2.0,4.0,user993@domain43.com,tablet,Aug,5.661118382917036
0,23.0,29000.0,140.0,basic,organic,US,1.0,3.2,user755@domain5.com,tablet,Oct,4.03675830211813
0,45.0,42000.0,365.0,basic,,CA,1.0,2.8,user111@domain11.com,wearable,Sep,2.521157434077108
0,27.0,70000.0,5.0,pro,referral,CA,12.0,14.4,user226@domain26.com,desktop,Aug,18.37185043187053
0,,,4.0,pro,,US,10.0,15.5,user688@domain38.com,desktop,Jun,
1,22.0,31000.0,120.0,basic,,GB,1.0,2.739401865720905,user103@domain3.com,mobile,Jan,-10.978042151837258
0,41.0,39000.0,45.0,basic,organic,US,3.0,5.0,user421@domain21.com,desktop,Feb,
1,60.0,38000.0,400.0,basic,ads,US,1.0,,user419@domain19.com,tablet,Dec,7.479662361350101
0,31.0,76000.0,8.0,pro,,US,8.0,13.9,user750@domain0.com,tablet,Nov,13.181119250537318
0,27.0,70000.0,5.0,pro,,CA,12.0,14.4,user586@domain36.com,mobile,Jun,24.75762951399802
0,,52000.0,3.0,pro,ads,US,7.0,12.5,user780@domain30.com,smart_tv,Jul,5.671639888419095
0,,,3.0,pro,,US,11.0,17.0,user672@domain22.com,tablet,Aug,10.820722753652259
0,60.0,38000.0,400.0,basic,ads,US,1.0,2.5,user119@domain19.com,tablet,Jan,1.4287911466034124
0,52.0,40000.0,,basic,ads,GB,2.0,,user53@domain3.com,smart_tv,Nov,6.788964692490355
0,45.0,,365.0,,organic,CA,1.0,2.8,user151@domain1.com,smart_tv,Oct,-3.6108494840039462
0,22.0,31000.0,120.0,basic,ads,GB,1.0,,user403@domain3.com,smart_tv,Jan,11.050428285018997
0,55.0,45000.0,2340.3504507475704,basic,ads,US,2.0,4.5,user945@domain45.com,smart_tv,Oct,4.543716258162265
0,,50000.0,90.0,basic,organic,GB,4.0,6.2,user207@domain7.com,mobile,Apr,7.168175577950073
0,29.0,64000.0,9.0,pro,organic,GB,8.0,13.2,user658@domain8.com,desktop,Mar,14.328484484508019
0,22.0,,120.0,basic,,GB,1.0,3.1,user843@domain43.com,desktop,Oct,
0,35.0,88000.0,1.0,pro,referral,CA,15.0,18.2,user762@domain12.com,desktop,Feb,19.84874012276286
0,33.0,,4.0,pro,ads,US,10.0,15.5,user8@domain8.com,mobile,Dec,15.572461554717128
1,38.0,,90.0,basic,,GB,4.0,0.41177828144482076,user807@domain7.com,wearable,Dec,-2.191275897623533
0,32.0,,,pro,,CA,9.0,12.9,user36@domain36.com,mobile,Nov,16.411519482404017
0,26.0,,3.0,pro,organic,US,,17.0,user452@domain2.com,wearable,Oct,7.296005299051126
1,,42000.0,365.0,basic,organic,CA,1.0,2.8,user651@domain1.com,desktop,May,1.686012918100861
0,52.0,40000.0,250.0,basic,,GB,2.0,4.0,user253@domain3.com,desktop,Aug,-0.7469203364670229
1,22.0,31000.0,120.0,basic,ads,GB,1.0,3.1,user303@domain3.com,smart_tv,Jun,8.009112823017341
0,27.0,70000.0,5.0,pro,referral,CA,12.0,14.4,user746@domain46.com,mobile,Dec,
0,45.0,42000.0,365.0,basic,organic,CA,36.56785126953135,,user571@domain21.com,tablet,Jun,20.387324776031292
0,22.0,31000.0,,basic,ads,GB,1.0,3.1,user623@domain23.com,desktop,Apr,3.394925100441878
0,26.0,68000.0,,pro,organic,US,11.0,17.0,user732@domain32.com,mobile,Apr,12.80273287071937
0,45.0,42000.0,365.0,basic,organic,CA,1.0,2.8,user891@domain41.com,mobile,Sep,4.512008956113892
0,35.0,88000.0,1.0,,referral,CA,,18.2,user262@domain12.com,desktop,May,7.8193691517382105
0,31.0,11741.517417802868,8.0,pro,ads,US,8.0,13.9,user610@domain10.com,mobile,Jan,9.510364106002758
0,48.0,43000.0,300.0,,referral,US,2.0,4.6,user297@domain47.com,mobile,Aug,-3.240118329265711
0,36.0,90000.0,6.0,pro,referral,US,13.0,19.0,user414@domain14.com,wearable,Jul,25.66224312469458
0,31.0,76000.0,,pro,ads,US,8.0,13.9,user150@domain0.com,desktop,May,17.83918762734656
0,33.0,82000.0,4.0,pro,ads,US,10.0,15.5,user788@domain38.com,smart_tv,Apr,13.857892727259577
0,28.0,52000.0,3.0,pro,ads,US,7.0,0.8268286141710466,user640@domain40.com,mobile,Oct,2.8839383914363577
0,29.0,,200.0,,referral,US,2.0,4.1,user889@domain39.com,smart_tv,Jul,6.548390426228448
0,29.52171689602991,76000.0,53.68804048289341,pro,,US,8.0,13.9,user550@domain0.com,desktop,Jun,15.884008389519852
0,27.0,70000.0,5.0,pro,referral,CA,,14.4,user886@domain36.com,desktop,Oct,5.37234231228326
0,33.0,82000.0,4.0,pro,ads,US,10.0,15.5,user488@domain38.com,mobile,Feb,13.1464347683467
0,38.0,50000.0,90.0,basic,organic,GB,4.0,,user147@domain47.com,tablet,Feb,12.93468573276895
0,,70000.0,5.0,pro,referral,CA,12.0,14.4,user146@domain46.com,mobile,May,9.207825250831114
0,28.0,52000.0,3.0,pro,,US,7.0,12.5,user720@domain20.com,desktop,Jul,6.208146585349434
0,45.0,42000.0,365.0,basic,organic,CA,1.0,2.8,user931@domain31.com,,Feb,2.654992038800269
0,60.0,,400.0,basic,,US,1.0,2.5,user739@domain39.com,tablet,Sep,-1.467232038466436
1,60.0,38000.0,400.0,basic,ads,US,1.0,2.5,user659@domain9.com,desktop,Oct,
0,33.0,19455.649632828965,4.0,pro,ads,US,10.0,288.9068165315057,user348@domain48.com,mobile,May,201.6549734697286
0,,31000.0,120.0,basic,ads,GB,1.0,3.1,user463@domain13.com,smart_tv,Mar,0.07962157561569683
0,,11570.847662352993,300.0,basic,ads,US,2.0,4.5,user325@domain25.com,desktop,Jul,3.402798211197318
0,27.0,,5.0,,,CA,12.0,14.4,user186@domain36.com,mobile,May,17.395135481047642
0,22.0,,,basic,ads,GB,36.24067056157382,3.1,user123@domain23.com,wearable,Mar,21.542281591090152
0,52.0,40000.0,250.0,basic,ads,GB,2.0,4.0,user853@domain3.com,,Sep,12.833373121522929
0,,82000.0,4.0,pro,,US,10.0,15.5,user608@domain8.com,smart_tv,Feb,9.386156983436521
0,,31000.0,120.0,basic,,GB,1.0,3.1,user143@domain43.com,mobile,Jun,1.0386104472434576
0,29.0,64000.0,9.0,pro,,GB,8.0,,user958@domain8.com,desktop,May,10.216809676733952
0,,43000.0,300.0,basic,referral,US,2.0,4.6,user197@domain47.com,desktop,Feb,7.873070690200821
0,29.0,32000.0,200.0,basic,,US,2.0,4.1,user609@domain9.com,,Jun,3.676627920337855
0,60.0,38000.0,400.0,basic,ads,US,1.0,2.5,user279@domain29.com,mobile,Mar,16.75203290834171
0,52.0,40000.0,,basic,ads,GB,2.0,4.0,user293@domain43.com,mobile,Jan,-0.7094875767896931
0,10.72741077638719,479690.6819359979,3.0,pro,ads,US,7.0,12.5,user400@domain0.com,desktop,Aug,13.429668540691436
0,35.0,88000.0,1.0,pro,referral,CA,,18.2,user122@domain22.com,desktop,Jan,17.17160524098565
0,22.0,6698.016713788101,,,ads,GB,1.0,3.1,user183@domain33.com,,Jun,9.389173668312083
0,35.0,88000.0,1.0,pro,referral,CA,15.0,18.2,user202@domain2.com,,Oct,13.455335702364982
0,29.0,64000.0,9.0,pro,organic,GB,8.0,1.4926586162669442,user438@domain38.com,mobile,Nov,5.594511285106266
0,27.0,,35.01893770017701,pro,referral,CA,12.0,14.4,user246@domain46.com,desktop,Mar,2.951113623671276
1,23.0,29000.0,140.0,basic,organic,US,1.0,3.2,user415@domain15.com,wearable,Jan,4.417983588597479
0,26.0,68000.0,3.0,pro,organic,US,11.0,17.0,user932@domain32.com,desktop,Jul,14.193317942688166
0,55.0,,300.0,basic,ads,US,2.0,4.5,user765@domain15.com,mobile,Aug,2.3920568968406855
0,27.0,70000.0,5.0,pro,referral,CA,12.0,14.4,user906@domain6.com,desktop,Sep,17.0641906503098
0,23.0,29000.0,140.0,basic,organic,US,1.0,3.2,user835@domain35.com,,Apr,-1.4229447393626402
1,38.0,,90.0,basic,organic,GB,4.0,6.2,user887@domain37.com,tablet,Mar,8.109547868279268
0,29.0,32000.0,200.0,basic,referral,US,2.0,4.1,user129@domain29.com,desktop,Feb,3.490649397626781
0,48.0,43000.0,300.0,basic,referral,US,2.0,4.6,user637@domain37.com,mobile,Jan,2.8325604768337698
0,,88000.0,1.0,pro,referral,CA,15.0,18.2,user402@domain2.com,mobile,Mar,18.563999076590907
0,30.0,61000.0,2.0,pro,organic,US,9.0,16.0,user784@domain34.com,mobile,Aug,14.007483964201734
0,31.0,76000.0,8.0,pro,ads,US,8.0,13.9,user770@domain20.com,,Nov,15.62113848317183
1,23.0,29000.0,140.0,basic,,US,1.0,,user735@domain35.com,wearable,Apr,7.3055321539221545
0,52.0,40000.0,250.0,basic,,GB,2.0,4.0,user913@domain13.com,mobile,May,8.863564683707743
0,,38000.0,,basic,,US,1.0,2.5,user219@domain19.com,,Mar,
0,,39000.0,,basic,organic,US,66.64980771017659,5.0,user641@domain41.com,desktop,Dec,20.63445263153018
1,23.0,29000.0,140.0,basic,organic,US,1.0,3.2,user915@domain15.com,smart_tv,May,5.44370301954586
0,26.0,,3.0,pro,,US,11.0,17.0,user752@domain2.com,mobile,Feb,19.384739473987526
0,27.0,,28.958612377098383,,referral,CA,12.0,14.4,user806@domain6.com,mobile,May,11.08446818548433
0,60.0,38000.0,400.0,,ads,US,1.0,2.5,user919@domain19.com,mobile,Jan,4.1996749616546225
0,30.0,,2.0,pro,organic,US,9.0,16.0,user624@domain24.com,smart_tv,Jun,9.034045014560807
0,,,6.0,pro,,US,13.0,19.0,user874@domain24.com,,Apr,23.654190018358076
0,87.12466224871905,52000.0,3.0,pro,ads,US,249.65374722317898,12.5,user760@domain10.com,tablet,Feb,75.3754053543768
0,27.0,70000.0,,pro,,CA,12.0,14.4,user386@domain36.com,mobile,Jan,7.239495635124672
0,26.0,,3.0,pro,organic,US,11.0,17.0,user972@domain22.com,desktop,Oct,6.70888559887368
0,,32000.0,200.0,basic,referral,US,,4.1,user509@domain9.com,desktop,Mar,8.554923654490025
0,38.0,50000.0,,basic,organic,GB,4.0,,user267@domain17.com,desktop,Nov,10.275905264718835
0,60.0,38000.0,400.0,basic,ads,US,1.0,2.5,user819@domain19.com,desktop,Feb,4.408116525224377
0,41.0,39000.0,45.0,basic,,US,3.0,5.0,user441@domain41.com,desktop,Jul,-0.5311792195778882
0,32.0,80000.0,7.0,,ads,CA,9.0,12.9,user496@domain46.com,wearable,Feb,
0,26.0,68000.0,3.0,pro,organic,US,11.0,17.0,user112@domain12.com,tablet,Nov,18.05077232414536
0,45.0,,365.0,basic,organic,CA,1.0,2.8,user691@domain41.com,mobile,May,5.467725425130614
0,26.0,87334.7523057936,3.0,pro,organic,US,11.0,30.44882937476955,user232@domain32.com,tablet,Jul,33.01031555869459
0,29.0,32000.0,200.0,basic,referral,US,2.0,4.1,user869@domain19.com,mobile,Feb,8.560964996262214
0,38.0,50000.0,,basic,organic,GB,4.0,,user607@domain7.com,desktop,Apr,6.077400390110517
0,45.0,42000.0,365.0,basic,organic,CA,1.0,2.8,user671@domain21.com,tablet,Dec,-7.490135265295903
0,52.0,10312.206646236855,250.0,basic,ads,GB,2.0,4.0,user373@domain23.com,desktop,Feb,
0,41.0,39000.0,45.0,basic,organic,US,,,user981@domain31.com,desktop,Aug,15.28934056492108
0,35.0,88000.0,1.0,pro,referral,CA,15.0,18.2,user842@domain42.com,,Nov,
0,52.0,40000.0,250.0,basic,ads,GB,,4.0,user233@domain33.com,mobile,Aug,4.862644971959509
0,55.0,45000.0,,basic,ads,US,,4.5,user785@domain35.com,desktop,Mar,2.6695623620302293
0,32.0,80000.0,7.0,pro,ads,CA,9.0,12.9,user676@domain26.com,mobile,Jan,10.539057021545544
0,48.0,9750.55353849365,300.0,basic,referral,US,2.0,,user317@domain17.com,,Aug,4.565761779074152
0,,,4.0,pro,ads,US,10.0,15.5,user648@domain48.com,tablet,Oct,26.71661751784147
0,31.0,,8.0,pro,ads,US,8.0,13.9,user410@domain10.com,desktop,Jan,21.666312519838133
0,,64000.0,9.0,pro,organic,GB,8.0,13.2,user898@domain48.com,desktop,Sep,
0,29.0,32000.0,,basic,referral,US,2.0,,user709@domain9.com,,Nov,7.68964942939275
0,29.0,64000.0,9.0,pro,organic,GB,8.0,13.2,user358@domain8.com,mobile,Nov,15.46636587970222
0,29.0,64000.0,9.0,pro,organic,GB,8.0,13.2,user258@domain8.com,mobile,May,-3.589412413345304
